,0,1,2,3,4
7,607,"Tunshi Xingkong  ONA (26 eps)  Nov 2020 - May 2021  9,562 members",8.05,,Add to My List
8,608,"World Trigger 2nd Season  TV (12 eps)  Jan 2021 - Apr 2021  161,615 members",8.05,,Add to My List
9,609,"Yowamushi Pedal: Grande Road  TV (24 eps)  Oct 2014 - Mar 2015  144,151 members  Manga Store Volume 1 $16.99 Preview",8.05,,Add to My List
10,610,"Shijou Saikyou no Deshi Kenichi  TV (50 eps)  Oct 2006 - Sep 2007  311,327 members",8.04,,Add to My List
11,611,"Omoide no Marnie  Movie (1 eps)  Jul 2014 - Jul 2014  314,080 members",8.04,,Add to My List
12,612,"Paprika  Movie (1 eps)  Nov 2006 - Nov 2006  567,736 members",8.04,,Add to My List
13,613,"Persona 3 the Movie 4: Winter of Rebirth  Movie (1 eps)  Jan 2016 - Jan 2016  79,006 members",8.04,,Add to My List
14,614,"Golden Boy  OVA (6 eps)  Oct 1995 - Jun 1996  422,017 members",8.04,,Add to My List
15,615,"Gosick  TV (24 eps)  Jan 2011 - Jul 2011  571,486 members",8.04,,Add to My List
16,616,"Akatsuki no Yona  TV (24 eps)  Oct 2014 - Mar 2015  886,733 members",8.03,,Add to My List
17,617,"Black Lagoon  TV (12 eps)  Apr 2006 - Jun 2006  1,048,248 members",8.03,,Add to My List
18,618,"Dennou Coil  TV (26 eps)  May 2007 - Dec 2007  151,534 members",8.03,,Add to My List
19,619,"Fate/stay night: Unlimited Blade Works Prologue  TV Special (1 eps)  Oct 2014 - Oct 2014  330,785 members",8.03,,Add to My List
20,620,"FLCL  OVA (6 eps)  Apr 2000 - Mar 2001  852,464 members",8.03,,Add to My List
21,621,"Glass no Kamen (2005)  TV (51 eps)  Apr 2005 - Mar 2006  41,635 members",8.03,,Add to My List
22,622,"Tsuki ga Kirei  TV (12 eps)  Apr 2017 - Jun 2017  564,295 members",8.03,,Add to My List
23,623,"Wan Sheng Jie 2  ONA (12 eps)  Oct 2020 - Dec 2020  13,806 members",8.03,,Add to My List
24,624,"xxxHOLiC Shunmuki  OVA (2 eps)  Feb 2009 - Jun 2009  72,799 members  Manga Store Volume 1 $27.99 Preview",8.03,,Add to My List
25,625,"Karakai Jouzu no Takagi-san 2  TV (12 eps)  Jul 2019 - Sep 2019  344,924 members  Manga Store Volume 1 $8.99 Preview",8.03,,Add to My List
26,626,"Kill la Kill  TV (24 eps)  Oct 2013 - Mar 2014  1,773,258 members  Manga Store Volume 1 $17.99 Preview",8.03,,Add to My List
27,627,"Lovely★Complex  TV (24 eps)  Apr 2007 - Sep 2007  613,659 members",8.03,,Add to My List
28,628,"Mairimashita! Iruma-kun 2nd Season  TV (21 eps)  Apr 2021 - Sep 2021  343,102 members",8.03,,Add to My List
29,629,"Meitantei Conan Movie 03: Seikimatsu no Majutsushi  Movie (1 eps)  Apr 1999 - Apr 1999  68,657 members",8.03,,Add to My List
30,630,"Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha  Movie (1 eps)  Apr 2000 - Apr 2000  64,854 members",8.03,,Add to My List
31,631,"Meitantei Conan Movie 10: Tantei-tachi no Requiem  Movie (1 eps)  Apr 2006 - Apr 2006  58,370 members",8.03,,Add to My List
32,632,"Mononoke Movie: Karakasa  Movie (1 eps)  Jul 2024 - Jul 2024  35,094 members",8.03,,Add to My List
33,633,"NieR:Automata Ver1.1a Part 2  TV (12 eps)  Jul 2024 - Sep 2024  90,682 members",8.03,,Add to My List
34,634,"Kimi ni Todoke  TV (25 eps)  Oct 2009 - Mar 2010  1,002,126 members",8.02,,Add to My List
35,635,"Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!  OVA (1 eps)  Jul 2017 - Jul 2017  388,385 members",8.02,,Add to My List
36,636,"Mignon  ONA (12 eps)  Aug 2023 - Aug 2023  27,838 members",8.02,,Add to My List
37,637,"Omae Umasou da na  Movie (1 eps)  Oct 2010 - Oct 2010  21,320 members",8.02,,Add to My List
38,638,"5-toubun no Hanayome ∬  TV (12 eps)  Jan 2021 - Mar 2021  754,040 members  Manga Store Volume 1 $15.99 Preview",8.02,,Add to My List
39,639,"Black Lagoon: Roberta's Blood Trail  OVA (5 eps)  Jun 2010 - Jun 2011  311,982 members",8.02,,Add to My List
40,640,"Full Metal Panic? Fumoffu  TV (12 eps)  Aug 2003 - Nov 2003  302,673 members",8.02,,Add to My List
41,641,"Ginga Nagareboshi Gin  TV (21 eps)  Apr 1986 - Aug 1986  28,416 members",8.02,,Add to My List
42,642,"Given Movie 2: Hiiragi Mix  Movie (1 eps)  Jan 2024 - Jan 2024  35,050 members",8.02,,Add to My List
43,643,"Hibike! Euphonium  TV (13 eps)  Apr 2015 - Jul 2015  483,684 members  Manga Store Volume 1 $9.99 Preview",8.02,,Add to My List
44,644,"Tonikaku Kawaii: SNS  OVA (1 eps)  Aug 2021 - Aug 2021  165,700 members",8.02,,Add to My List
45,645,"Wan Sheng Jie 3  ONA (12 eps)  Jan 2022 - Apr 2022  9,194 members",8.02,,Add to My List
46,646,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA  OVA (1 eps)  Oct 2016 - Oct 2016  260,324 members  Manga Store Volume 1 $9.99 Preview",8.02,,Add to My List
47,647,"Shadows House 2nd Season  TV (12 eps)  Jul 2022 - Sep 2022  128,708 members  Manga Store Volume 1 $8.99 Preview",8.01,,Add to My List
48,648,"SK∞  TV (12 eps)  Jan 2021 - Apr 2021  587,788 members",8.01,,Add to My List
49,649,"Slayers Next  TV (26 eps)  Apr 1996 - Sep 1996  72,817 members",8.01,,Add to My List
50,650,"Summer Wars  Movie (1 eps)  Aug 2009 - Aug 2009  531,375 members",8.01,,Add to My List
0,Rank,Title,Score,,
1,651,"Toaru Kagaku no Railgun S  TV (24 eps)  Apr 2013 - Sep 2013  399,237 members",8.01,,Add to My List
2,652,"Yuru Camp△ Season 3  TV (12 eps)  Apr 2024 - Jun 2024  88,947 members  Manga Store Volume 1 $8.99 Preview",8.01,,Add to My List
3,653,"Juuni Kokuki  TV (45 eps)  Apr 2002 - Aug 2003  160,248 members",8.01,,Add to My List
4,654,"Kara no Kyoukai Movie 3: Tsuukaku Zanryuu  Movie (1 eps)  Feb 2008 - Feb 2008  234,600 members",8.01,,Add to My List
5,655,"Komi-san wa, Comyushou desu. 2nd Season  TV (12 eps)  Apr 2022 - Jun 2022  514,595 members",8.01,,Add to My List
6,656,"Magi: The Labyrinth of Magic  TV (25 eps)  Oct 2012 - Mar 2013  1,075,603 members",8.01,,Add to My List
7,657,"Pui Pui Molcar  TV (12 eps)  Jan 2021 - Mar 2021  17,750 members",8.01,,Add to My List
8,658,"BanG Dream! Movie: Episode of Roselia - II: Song I Am.  Movie (1 eps)  Jun 2021 - Jun 2021  10,261 members",8.01,,Add to My List
9,659,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen  TV (15 eps)  Oct 2024 - Mar 2025  150,473 members  Manga Store Volume 1 $9.99 Preview",8.01,,Add to My List
10,660,"Baby Steps 2nd Season  TV (25 eps)  Apr 2015 - Sep 2015  92,813 members",8.00,,Add to My List
11,661,"BanG Dream! 3rd Season  TV (13 eps)  Jan 2020 - Apr 2020  39,338 members",8.00,,Add to My List
12,662,"D.Gray-man  TV (103 eps)  Oct 2006 - Sep 2008  708,384 members",8.00,,Add to My List
13,663,"Evangelion Movie 1: Jo  Movie (1 eps)  Sep 2007 - Sep 2007  585,322 members",8.00,,Add to My List
14,664,"Fullmetal Alchemist: Brotherhood Specials  Special (4 eps)  Aug 2009 - Aug 2010  163,135 members",8.00,,Add to My List
15,665,"Tokyo Magnitude 8.0  TV (11 eps)  Jul 2009 - Sep 2009  304,237 members",8.00,,Add to My List
16,666,"Tsumiki no Ie  Movie (1 eps)  Jun 2008 - Jun 2008  98,646 members",8.00,,Add to My List
17,667,"Yahari Ore no Seishun Love Comedy wa Machigatteiru.  TV (13 eps)  Apr 2013 - Jun 2013  1,488,030 members  Manga Store Volume 1 $9.99 Preview",8.00,,Add to My List
18,668,"Kidou Keisatsu Patlabor 2 the Movie  Movie (1 eps)  Aug 1993 - Aug 1993  40,920 members",8.00,,Add to My List
19,669,"Kidou Senshi Gundam: Dai 08 MS Shoutai  OVA (12 eps)  Jan 1996 - Jul 1999  88,111 members",8.00,,Add to My List
20,670,"Meitantei Conan Movie 15: Chinmoku no Quarter  Movie (1 eps)  Apr 2011 - Apr 2011  50,658 members",8.00,,Add to My List
21,671,"Naruto  TV (220 eps)  Oct 2002 - Feb 2007  2,950,460 members",8.00,,Add to My List
22,672,"Saiunkoku Monogatari 2nd Season  TV (39 eps)  Apr 2007 - Mar 2008  42,746 members",8.00,,Add to My List
23,673,"Kaichou wa Maid-sama!  TV (26 eps)  Apr 2010 - Sep 2010  1,285,742 members",7.99,,Add to My List
24,674,"Kami nomi zo Shiru Sekai: Megami-hen  TV (12 eps)  Jul 2013 - Sep 2013  355,374 members",7.99,,Add to My List
25,675,"Kara no Kyoukai Movie: Mirai Fukuin  Movie (1 eps)  Sep 2013 - Sep 2013  120,049 members",7.99,,Add to My List
26,676,"Kidou Senshi Gundam 0080: Pocket no Naka no Sensou  OVA (6 eps)  Mar 1989 - Aug 1989  64,504 members",7.99,,Add to My List
27,677,"Kimi ni Todoke 2nd Season  TV (12 eps)  Jan 2011 - Mar 2011  516,795 members",7.99,,Add to My List
28,678,"Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran  TV (23 eps)  Oct 2024 - 42,950 members",7.99,,Add to My List
29,679,"Sakamoto Days  TV (11 eps)  Jan 2025 - 214,838 members",7.99,,Add to My List
30,680,"Aria the OVA: Arietta  OVA (1 eps)  Sep 2007 - Sep 2007  39,422 members",7.99,,Add to My List
31,681,"Black Clover: Mahou Tei no Ken  Movie (1 eps)  Jun 2023 - Jun 2023  240,340 members",7.99,,Add to My List
32,682,"Boku no Hero Academia 3rd Season  TV (25 eps)  Apr 2018 - Sep 2018  2,261,481 members",7.99,,Add to My List
33,683,"Clannad  TV (23 eps)  Oct 2007 - Mar 2008  1,449,636 members",7.99,,Add to My List
34,684,"Eve no Jikan  ONA (6 eps)  Aug 2008 - Sep 2009  189,620 members",7.99,,Add to My List
35,685,"Zombieland Saga Revenge  TV (12 eps)  Apr 2021 - Jun 2021  225,609 members",7.99,,Add to My List
36,686,"School Rumble Ni Gakki  TV (26 eps)  Apr 2006 - Sep 2006  166,511 members  Manga Store Volume 1 $15.99 Preview",7.98,,Add to My List
37,687,"Shokugeki no Souma: San no Sara  TV (12 eps)  Oct 2017 - Dec 2017  1,003,078 members",7.98,,Add to My List
38,688,"Touch  TV (101 eps)  Mar 1985 - Mar 1987  37,312 members",7.98,,Add to My List
39,689,"Wolf's Rain OVA  OVA (4 eps)  Jan 2004 - Feb 2004  71,559 members",7.98,,Add to My List
40,690,"Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness  Special (1 eps)  May 2017 - May 2017  87,445 members",7.98,,Add to My List
41,691,"Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven  OVA (1 eps)  Jan 2006 - Jan 2006  30,573 members",7.98,,Add to My List
42,692,"Saint Seiya: The Lost Canvas - Meiou Shinwa  OVA (13 eps)  Jun 2009 - Apr 2010  111,605 members",7.98,,Add to My List
43,693,"Beastars Final Season  ONA (? eps)  Dec 2024 - 79,361 members",7.98,,Add to My List
44,694,"Bungou Stray Dogs Wan!  TV (12 eps)  Jan 2021 - Mar 2021  125,044 members",7.98,,Add to My List
45,695,"ef: A Tale of Melodies.  TV (12 eps)  Oct 2008 - Dec 2008  167,295 members",7.98,,Add to My List
46,696,"Hachimitsu to Clover  TV (24 eps)  Apr 2005 - Sep 2005  274,736 members",7.98,,Add to My List
47,697,"Haibane Renmei  TV (13 eps)  Oct 2002 - Dec 2002  304,569 members",7.98,,Add to My List
48,698,"Hanada Shounen-shi  TV (25 eps)  Oct 2002 - Mar 2003  16,761 members",7.98,,Add to My List
49,699,"Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen  TV (14 eps)  Oct 2019 - Dec 2019  333,421 members",7.98,,Add to My List
50,700,"5-toubun no Hanayome∽  TV Special (2 eps)  Sep 2023 - Sep 2023  80,560 members  Manga Store Volume 1 $15.99 Preview",7.97,,Add to My List
0,Rank,Title,Score,,
1,701,"Akagami no Shirayuki-hime 2nd Season  TV (12 eps)  Jan 2016 - Mar 2016  372,605 members",7.97,,Add to My List
2,702,"Code Geass: Hangyaku no Lelouch III - Oudou  Movie (1 eps)  May 2018 - May 2018  98,415 members",7.97,,Add to My List
3,703,"Dragon Ball  TV (153 eps)  Feb 1986 - Apr 1989  1,080,911 members",7.97,,Add to My List
4,704,"Durarara!!x2 Shou  TV (12 eps)  Jan 2015 - Mar 2015  496,110 members  Manga Store Volume 1 $4.99 Preview",7.97,,Add to My List
5,705,"Wan Sheng Jie  ONA (12 eps)  Apr 2020 - May 2020  29,505 members",7.97,,Add to My List
6,706,"xxxHOLiC  TV (24 eps)  Apr 2006 - Sep 2006  331,820 members  Manga Store Volume 1 $27.99 Preview",7.97,,Add to My List
7,707,"Kakushigoto  TV (12 eps)  Apr 2020 - Jun 2020  339,580 members  Manga Store Volume 1 $15.99 Preview",7.97,,Add to My List
8,708,"Rising Impact Season 2  ONA (14 eps)  Aug 2024 - Aug 2024  9,094 members",7.97,,Add to My List
9,709,"Koukaku Kidoutai 2.0  Movie (1 eps)  Jul 2008 - Jul 2008  90,588 members",7.96,,Add to My List
10,710,"Mahou Shoujo Lyrical Nanoha A's  TV (13 eps)  Oct 2005 - Dec 2005  67,076 members",7.96,,Add to My List
11,711,"Maoujou de Oyasumi  TV (12 eps)  Oct 2020 - Dec 2020  229,388 members",7.96,,Add to My List
12,712,"Ookiku Furikabutte: Natsu no Taikai-hen  TV (13 eps)  Apr 2010 - Jun 2010  46,013 members",7.96,,Add to My List
13,713,"ReLIFE  TV (13 eps)  Jul 2016 - Sep 2016  1,078,082 members",7.96,,Add to My List
14,714,"Romantic Killer  ONA (12 eps)  Oct 2022 - Oct 2022  246,832 members",7.96,,Add to My List
15,715,"Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen  OVA (2 eps)  Dec 2001 - Mar 2002  86,649 members",7.96,,Add to My List
16,716,"Aria the Benedizione  Movie (1 eps)  Dec 2021 - Dec 2021  9,492 members",7.96,,Add to My List
17,717,"Benghuai: Xing Qiong Tiedao - Gelamo de Yujin  ONA (1 eps)  Jun 2024 - Jun 2024  1,804 members",7.96,,Add to My List
18,718,"Bleach  TV (366 eps)  Oct 2004 - Mar 2012  2,060,846 members",7.96,,Add to My List
19,719,"Durarara!!x2 Ten  TV (12 eps)  Jul 2015 - Sep 2015  406,108 members  Manga Store Volume 1 $4.99 Preview",7.96,,Add to My List
20,720,"Eve no Jikan (Movie)  Movie (1 eps)  Mar 2010 - Mar 2010  127,219 members",7.96,,Add to My List
21,721,"Hanma Baki: Son of Ogre 2nd Season  ONA (27 eps)  Jul 2023 - Aug 2023  97,191 members",7.96,,Add to My List
22,722,"Hokuto no Ken  TV (109 eps)  Oct 1984 - Mar 1987  136,113 members",7.96,,Add to My List
23,723,"Hyouge Mono  TV (39 eps)  Apr 2011 - Jan 2012  29,730 members",7.96,,Add to My List
24,724,"IDOLiSH7 Vibrato  ONA (8 eps)  Feb 2018 - Mar 2019  16,538 members",7.96,,Add to My List
25,725,"Youjo Senki  TV (12 eps)  Jan 2017 - Mar 2017  969,843 members  Manga Store Volume 1 $9.99 Preview",7.96,,Add to My List
26,726,"Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season  TV (13 eps)  Jan 2024 - Mar 2024  439,924 members",7.96,,Add to My List
27,727,"Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku  Movie (1 eps)  Jul 2017 - Jul 2017  15,542 members",7.96,,Add to My List
28,728,"Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria  Movie (1 eps)  Oct 2021 - Oct 2021  269,682 members  Manga Store Volume 1 $9.99 Preview",7.95,,Add to My List
29,729,"Tennis no Oujisama: Zenkoku Taikai-hen - Final  OVA (7 eps)  Apr 2008 - Jan 2009  37,570 members",7.95,,Add to My List
30,730,"Vampire Hunter D (2000)  Movie (1 eps)  Aug 2000 - Aug 2000  216,034 members",7.95,,Add to My List
31,731,"Working!!!  TV (13 eps)  Jul 2015 - Sep 2015  254,685 members",7.95,,Add to My List
32,732,"Yofukashi no Uta  TV (13 eps)  Jul 2022 - Sep 2022  650,127 members",7.95,,Add to My List
33,733,"Kurenai no Buta  Movie (1 eps)  Jul 1992 - Jul 1992  265,358 members",7.95,,Add to My List
34,734,"Major Movie: Yuujou no Winning Shot  Movie (1 eps)  Dec 2008 - Dec 2008  21,400 members",7.95,,Add to My List
35,735,"Aria the Origination: Sono Choppiri Himitsu no Basho ni...  Special (1 eps)  Jun 2008 - Jun 2008  22,359 members",7.95,,Add to My List
36,736,"Bishoujo Senshi Sailor Moon: Sailor Stars  TV (34 eps)  Mar 1996 - Feb 1997  117,421 members  Manga Store Volume 1 $19.99 Preview",7.95,,Add to My List
37,737,"Gake no Ue no Ponyo  Movie (1 eps)  Jul 2008 - Jul 2008  610,134 members",7.95,,Add to My List
38,738,"Girls & Panzer: Saishuushou Part 1  Movie (1 eps)  Dec 2017 - Dec 2017  52,621 members",7.95,,Add to My List
39,739,"High Score Girl: Extra Stage  OVA (3 eps)  Mar 2019 - Mar 2019  77,562 members",7.95,,Add to My List
40,740,"Boku no Hero Academia the Movie 2: Heroes:Rising  Movie (1 eps)  Dec 2019 - Dec 2019  595,242 members",7.94,,Add to My List
41,741,"Fate/Grand Order: Zettai Majuu Sensen Babylonia  TV (21 eps)  Oct 2019 - Mar 2020  294,474 members",7.94,,Add to My List
42,742,"High Score Girl II  TV (9 eps)  Oct 2019 - Dec 2019  143,072 members",7.94,,Add to My List
43,743,"Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa  Movie (1 eps)  Jun 2015 - Jun 2015  140,465 members",7.94,,Add to My List
44,744,"Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen  TV (12 eps)  Apr 2018 - Jun 2018  744,075 members",7.94,,Add to My List
45,745,"Tekkon Kinkreet  Movie (1 eps)  Dec 2006 - Dec 2006  115,870 members",7.94,,Add to My List
46,746,"Wotaku ni Koi wa Muzukashii OVA  OVA (3 eps)  Mar 2019 - Oct 2021  218,835 members  Manga Store Volume 1 $17.99 Preview",7.94,,Add to My List
47,747,"Kanon (2006)  TV (24 eps)  Oct 2006 - Mar 2007  278,365 members",7.94,,Add to My List
48,748,"Kidou Senshi Gundam Thunderbolt  ONA (4 eps)  Dec 2015 - Apr 2016  59,886 members",7.94,,Add to My List
49,749,"Kidou Senshi Gundam Thunderbolt: December Sky  Movie (1 eps)  Jun 2016 - Jun 2016  25,967 members",7.94,,Add to My List
50,750,"Kindaichi Shounen no Jikenbo  TV (148 eps)  Apr 1997 - Sep 2000  33,031 members",7.94,,Add to My List
0,Rank,Title,Score,,
1,751,"Kobato.  TV (24 eps)  Oct 2009 - Mar 2010  171,104 members  Manga Store Volume 1 $8.99 Preview",7.94,,Add to My List
2,752,"Meitantei Conan Movie 27: 100-man Dollar no Michishirube  Movie (1 eps)  Apr 2024 - Apr 2024  9,438 members",7.94,,Add to My List
3,753,"Nagi no Asu kara  TV (26 eps)  Oct 2013 - Apr 2014  616,460 members",7.94,,Add to My List
4,754,"Niehime to Kemono no Ou  TV (24 eps)  Apr 2023 - Sep 2023  86,603 members  Manga Store Volume 1 $8.99 Preview",7.94,,Add to My List
5,755,"Non Non Biyori  TV (12 eps)  Oct 2013 - Dec 2013  438,662 members",7.94,,Add to My List
6,756,"Noragami  TV (12 eps)  Jan 2014 - Mar 2014  2,225,599 members  Manga Store Volume 1 $15.99 Preview",7.94,,Add to My List
7,757,"Sakasama no Patema  Movie (1 eps)  Nov 2013 - Nov 2013  300,903 members",7.94,,Add to My List
8,758,"Kono Oto Tomare!  TV (13 eps)  Apr 2019 - Jun 2019  325,009 members",7.93,,Add to My List
9,759,"Love Live! Superstar!!  TV (12 eps)  Jul 2021 - Oct 2021  73,542 members",7.93,,Add to My List
10,760,"Macross F Movie 2: Sayonara no Tsubasa  Movie (1 eps)  Feb 2011 - Feb 2011  28,533 members",7.93,,Add to My List
11,761,"Macross: Do You Remember Love?  Movie (1 eps)  Jul 1984 - Jul 1984  50,174 members",7.93,,Add to My List
12,762,"Mawaru Penguindrum  TV (24 eps)  Jul 2011 - Dec 2011  306,908 members",7.93,,Add to My List
13,763,"Nurarihyon no Mago: Sennen Makyou  TV (24 eps)  Jul 2011 - Dec 2011  167,214 members",7.93,,Add to My List
14,764,"Osomatsu-san  TV (25 eps)  Oct 2015 - Mar 2016  176,027 members",7.93,,Add to My List
15,765,"Atarashii Joushi wa Do Tennen  TV (12 eps)  Oct 2023 - Dec 2023  62,107 members",7.93,,Add to My List
16,766,"Dead Dead Demons Dededede Destruction (OVA)  OVA (17 eps)  May 2024 - Sep 2024  47,782 members",7.93,,Add to My List
17,767,"Douluo Dalu  ONA (26 eps)  Jan 2018 - Jul 2018  31,069 members",7.93,,Add to My List
18,768,"Full Moon wo Sagashite  TV (52 eps)  Apr 2002 - Mar 2003  112,732 members",7.93,,Add to My List
19,769,"Hidamari Sketch x Honeycomb  TV (12 eps)  Oct 2012 - Dec 2012  25,053 members  Manga Store Volume 1 $8.99 Preview",7.93,,Add to My List
20,770,"Hikaru no Go: Hokuto Hai e no Michi  Special (1 eps)  Jan 2004 - Jan 2004  24,658 members",7.93,,Add to My List
21,771,"Tate no Yuusha no Nariagari  TV (25 eps)  Jan 2019 - Jun 2019  1,661,801 members",7.93,,Add to My List
22,772,"Wotaku ni Koi wa Muzukashii  TV (11 eps)  Apr 2018 - Jun 2018  1,033,825 members  Manga Store Volume 1 $17.99 Preview",7.93,,Add to My List
23,773,"xxxHOLiC Movie: Manatsu no Yoru no Yume  Movie (1 eps)  Aug 2005 - Aug 2005  68,399 members",7.93,,Add to My List
24,774,"Yi Nian Yong Heng  ONA (52 eps)  Aug 2020 - Jul 2021  19,253 members",7.93,,Add to My List
25,775,"Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou  Movie (1 eps)  Jan 2018 - Jan 2018  76,404 members",7.92,,Add to My List
26,776,"Takarajima  TV (26 eps)  Oct 1978 - Apr 1979  21,948 members",7.92,,Add to My List
27,777,"Touhai Densetsu Akagi: Yami ni Maiorita Tensai  TV (26 eps)  Oct 2005 - Mar 2006  107,896 members",7.92,,Add to My List
28,778,"Usagi Drop Specials  Special (4 eps)  Oct 2011 - Jan 2012  72,075 members",7.92,,Add to My List
29,779,"Yowamushi Pedal  TV (38 eps)  Oct 2013 - Jul 2014  238,787 members  Manga Store Volume 1 $16.99 Preview",7.92,,Add to My List
30,780,"Zhu Xian 2nd Season  ONA (26 eps)  Mar 2024 - Aug 2024  1,746 members",7.92,,Add to My List
31,781,"Kizumonogatari: Koyomi Vamp  Movie (1 eps)  Jan 2024 - Jan 2024  18,141 members  Manga Store Part1 $13.99 Preview",7.92,,Add to My List
32,782,"Kobayashi-san Chi no Maid Dragon  TV (13 eps)  Jan 2017 - Apr 2017  1,273,036 members",7.92,,Add to My List
33,783,"Natsu e no Tunnel, Sayonara no Deguchi  Movie (1 eps)  Sep 2022 - Sep 2022  191,939 members",7.92,,Add to My List
34,784,"Nekomonogatari: Kuro  TV Special (4 eps)  Dec 2012 - Dec 2012  568,696 members  Manga Store Part1 $13.99 Preview",7.92,,Add to My List
35,785,"One Piece Film: Strong World Episode 0  OVA (1 eps)  Apr 2010 - Apr 2010  88,547 members",7.92,,Add to My List
36,786,"Phantom: Requiem for the Phantom  TV (26 eps)  Apr 2009 - Sep 2009  343,677 members",7.92,,Add to My List
37,787,"Aishang Ta de Liyou Extra  ONA (1 eps)  Feb 2024 - Feb 2024  6,003 members",7.92,,Add to My List
38,788,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen  Special (1 eps)  Jul 2008 - Jul 2008  310,764 members",7.92,,Add to My List
39,789,"Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai  Movie (1 eps)  Aug 2017 - Aug 2017  100,167 members",7.92,,Add to My List
40,790,"Gochuumon wa Usagi desu ka? Bloom  TV (12 eps)  Oct 2020 - Dec 2020  67,692 members",7.92,,Add to My List
41,791,"Hanamonogatari  TV Special (5 eps)  Aug 2014 - Aug 2014  438,942 members  Manga Store Volume 1 $13.99 Preview",7.92,,Add to My List
42,792,"Aikatsu! 10th Story: Mirai e no Starway (2023)  Movie (1 eps)  Jan 2023 - Jan 2023  1,879 members",7.91,,Add to My List
43,793,"Bungou Stray Dogs: Dead Apple  Movie (1 eps)  Mar 2018 - Mar 2018  295,487 members  Manga Store Volume 1 $8.99 Preview",7.91,,Add to My List
44,794,"Cike Wu Liuqi  ONA (10 eps)  Apr 2018 - Jun 2018  119,343 members",7.91,,Add to My List
45,795,"City Hunter  TV (51 eps)  Apr 1987 - Mar 1988  85,263 members",7.91,,Add to My List
46,796,"Eyeshield 21  TV (145 eps)  Apr 2005 - Mar 2008  188,566 members",7.91,,Add to My List
47,797,"Fanren Xiu Xian Chuan 2nd Season  ONA (51 eps)  Nov 2021 - Oct 2022  3,579 members",7.91,,Add to My List
48,798,"Full Metal Panic! The Second Raid  TV (13 eps)  Jul 2005 - Oct 2005  266,033 members",7.91,,Add to My List
49,799,"Initial D Third Stage  Movie (1 eps)  Jan 2001 - Jan 2001  192,354 members  Manga Store Volume 1 $15.99 Preview",7.91,,Add to My List
50,800,"Tamako Love Story  Movie (1 eps)  Apr 2014 - Apr 2014  404,037 members",7.91,,Add to My List
0,Rank,Title,Score,,
1,801,"Yakitate!! Japan  TV (69 eps)  Oct 2004 - Mar 2006  100,893 members",7.91,,Add to My List
2,802,"Yuru Yuri San☆Hai!  TV (12 eps)  Oct 2015 - Dec 2015  128,253 members",7.91,,Add to My List
3,803,"Kidou Senshi Gundam: Suisei no Majo Season 2  TV (12 eps)  Apr 2023 - Jul 2023  97,730 members",7.91,,Add to My List
4,804,"Kimi to Boku. 2  TV (13 eps)  Apr 2012 - Jun 2012  90,721 members",7.91,,Add to My List
5,805,"Kokoro Connect: Michi Random  Special (4 eps)  Nov 2012 - Dec 2012  265,572 members",7.91,,Add to My List
6,806,"Love Live! The School Idol Movie  Movie (1 eps)  Jun 2015 - Jun 2015  133,942 members",7.91,,Add to My List
7,807,"Meitantei Conan OVA 09: 10-nengo no Stranger  OVA (1 eps)  Jun 2009 - Jun 2009  21,675 members",7.91,,Add to My List
8,808,"Overlord  TV (13 eps)  Jul 2015 - Sep 2015  1,663,205 members  Manga Store Volume 1 $12.99 Preview",7.91,,Add to My List
9,809,"Overlord III  TV (13 eps)  Jul 2018 - Oct 2018  953,499 members  Manga Store Volume 1 $12.99 Preview",7.91,,Add to My List
10,810,"Plastic Memories  TV (13 eps)  Apr 2015 - Jun 2015  978,125 members",7.91,,Add to My List
11,811,"Quanzhi Gaoshou 2  ONA (12 eps)  Sep 2020 - Dec 2020  123,915 members",7.91,,Add to My List
12,812,"Kaleido Star  TV (51 eps)  Apr 2003 - Mar 2004  88,429 members",7.90,,Add to My List
13,813,"Kuuchuu Buranko  TV (11 eps)  Oct 2009 - Dec 2009  97,148 members",7.90,,Add to My List
14,814,"Les Misérables: Shoujo Cosette  TV (52 eps)  Jan 2007 - Dec 2007  31,286 members",7.90,,Add to My List
15,815,"Log Horizon  TV (25 eps)  Oct 2013 - Mar 2014  1,146,133 members  Manga Store Volume 1 $8.99 Preview",7.90,,Add to My List
